timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw
16.112,8.99986,8.99952,0.182462,0.00492255,0.00225376,-0.00386111,-1.14813e-05,2.44719e-05,-0.022497
16.122,8.99985,8.99952,0.182462,-0.00479972,-0.00221518,-0.00387476,1.15531e-05,-2.21353e-05,-0.0225114
16.132,8.99986,8.99952,0.182462,0.00492262,0.00225363,-0.00386112,-1.14814e-05,2.44719e-05,-0.022527
16.142,8.99985,8.99952,0.182462,-0.00479979,-0.00221505,-0.00387477,1.15533e-05,-2.21353e-05,-0.0225414
16.152,8.99986,8.99952,0.182462,0.00492269,0.0022535,-0.00386113,-1.14815e-05,2.4472e-05,-0.022557
16.162,8.99985,8.99952,0.182462,-0.00479985,-0.00221492,-0.00387478,1.15534e-05,-2.21353e-05,-0.0225714
16.172,8.99986,8.99952,0.182462,0.00492276,0.00225336,-0.00386114,-1.14815e-05,2.4472e-05,-0.022587
16.182,8.99985,8.99952,0.182462,-0.00479992,-0.00221479,-0.00387479,1.15535e-05,-2.21353e-05,-0.0226014
16.192,8.99986,8.99952,0.182462,0.00492283,0.00225323,-0.00386115,-1.14816e-05,2.44721e-05,-0.022617
16.202,8.99985,8.99952,0.182462,-0.00479998,-0.00221466,-0.0038748,1.15536e-05,-2.21353e-05,-0.0226314
16.212,8.99986,8.99952,0.182462,0.0049229,0.0022531,-0.00386116,-1.14817e-05,2.44721e-05,-0.022647
16.222,8.99985,8.99952,0.182462,-0.00480005,-0.00221453,-0.0038748,1.15537e-05,-2.21353e-05,-0.0226614
16.262,8.99985,8.99952,0.182462,-0.00480018,-0.00221428,-0.00387482,1.15539e-05,-2.21352e-05,-0.0227214
16.272,8.99986,8.99952,0.182462,0.0049231,0.0022527,-0.00386118,-1.1482e-05,2.44723e-05,-0.022737
16.282,8.99985,8.99951,0.182462,-0.00480024,-0.00221415,-0.00387483,1.1554e-05,-2.21352e-05,-0.0227514
16.292,8.99986,8.99952,0.182462,0.00492317,0.00225257,-0.00386119,-1.1482e-05,2.44723e-05,-0.022767
16.302,8.99985,8.99951,0.182462,-0.00480031,-0.00221402,-0.00387484,1.15541e-05,-2.21352e-05,-0.0227814
16.312,8.99986,8.99952,0.182462,0.00492324,0.00225244,-0.0038612,-1.14821e-05,2.44724e-05,-0.0227969
16.322,8.99985,8.99951,0.182462,-0.00480037,-0.00221389,-0.00387485,1.15542e-05,-2.21352e-05,-0.0228114
16.332,8.99986,8.99952,0.182462,0.00492331,0.0022523,-0.00386121,-1.14822e-05,2.44725e-05,-0.0228269
16.342,8.99985,8.99951,0.182462,-0.00480044,-0.00221376,-0.00387486,1.15543e-05,-2.21352e-05,-0.0228413
16.352,8.99986,8.99952,0.182462,0.00492338,0.00225217,-0.00386122,-1.14823e-05,2.44725e-05,-0.0228569
16.362,8.99985,8.99951,0.182462,-0.0048005,-0.00221363,-0.00387487,1.15544e-05,-2.21352e-05,-0.0228713
16.372,8.99986,8.99952,0.182462,0.00492345,0.00225204,-0.00386123,-1.14824e-05,2.44726e-05,-0.0228869
16.382,8.99985,8.99951,0.182462,-0.00480057,-0.0022135,-0.00387487,1.15545e-05,-2.21352e-05,-0.0229013
16.392,8.99986,8.99951,0.182462,0.00492352,0.00225191,-0.00386123,-1.14825e-05,2.44726e-05,-0.0229169
16.402,8.99985,8.99951,0.182462,-0.00480063,-0.00221337,-0.00387488,1.15546e-05,-2.21352e-05,-0.0229313
16.412,8.99985,8.99951,0.182462,0.00492359,0.00225177,-0.00386124,-1.14825e-05,2.44727e-05,-0.0229469
16.422,8.99985,8.99951,0.182462,-0.0048007,-0.00221324,-0.00387489,1.15547e-05,-2.21352e-05,-0.0229613
16.432,8.99985,8.99951,0.182462,0.00492366,0.00225164,-0.00386125,-1.14826e-05,2.44727e-05,-0.0229769
16.442,8.99985,8.99951,0.182462,-0.00480076,-0.00221311,-0.0038749,1.15548e-05,-2.21352e-05,-0.0229913
16.452,8.99985,8.99951,0.182462,0.00492373,0.00225151,-0.00386126,-1.14827e-05,2.44728e-05,-0.0230069
16.472,8.99985,8.99951,0.182462,0.0049238,0.00225137,-0.00386127,-1.14828e-05,2.44728e-05,-0.0230369
16.482,8.99985,8.99951,0.182462,-0.00480089,-0.00221286,-0.00387492,1.1555e-05,-2.21352e-05,-0.0230513
16.492,8.99985,8.99951,0.182462,0.00492387,0.00225124,-0.00386128,-1.14829e-05,2.44729e-05,-0.0230669
16.502,8.99985,8.99951,0.182462,-0.00480096,-0.00221273,-0.00387493,1.15551e-05,-2.21351e-05,-0.0230813
16.512,8.99985,8.99951,0.182462,0.00492393,0.00225111,-0.00386129,-1.1483e-05,2.44729e-05,-0.0230969
16.522,8.99985,8.99951,0.182462,-0.00480102,-0.0022126,-0.00387493,1.15552e-05,-2.21351e-05,-0.0231113
16.532,8.99985,8.99951,0.182462,0.004924,0.00225098,-0.0038613,-1.1483e-05,2.4473e-05,-0.0231269
16.542,8.99984,8.99951,0.182462,-0.00480109,-0.00221247,-0.00387494,1.15554e-05,-2.21351e-05,-0.0231413
16.552,8.99985,8.99951,0.182462,0.00492407,0.00225084,-0.0038613,-1.14831e-05,2.4473e-05,-0.0231569
16.562,8.99984,8.99951,0.182462,-0.00480115,-0.00221234,-0.00387495,1.15555e-05,-2.21351e-05,-0.0231713
16.572,8.99985,8.99951,0.182462,0.00492414,0.00225071,-0.00386131,-1.14832e-05,2.44731e-05,-0.0231869
16.582,8.99984,8.9995,0.182462,-0.00480122,-0.00221221,-0.00387496,1.15556e-05,-2.21351e-05,-0.0232013
16.592,8.99985,8.99951,0.182462,0.00492421,0.00225058,-0.00386132,-1.14833e-05,2.44731e-05,-0.0232168
16.602,8.99984,8.9995,0.182462,-0.00480128,-0.00221208,-0.00387497,1.15557e-05,-2.21351e-05,-0.0232313
16.612,8.99985,8.99951,0.182462,0.00492428,0.00225045,-0.00386133,-1.14834e-05,2.44732e-05,-0.0232468
16.622,8.99984,8.9995,0.182462,-0.00480135,-0.00221195,-0.00387498,1.15558e-05,-2.21351e-05,-0.0232612
16.632,8.99985,8.99951,0.182462,0.00492435,0.00225031,-0.00386134,-1.14835e-05,2.44733e-05,-0.0232768
16.642,8.99984,8.9995,0.182462,-0.00480141,-0.00221182,-0.00387499,1.15559e-05,-2.21351e-05,-0.0232912
16.652,8.99985,8.99951,0.182462,0.00492442,0.00225018,-0.00386135,-1.14835e-05,2.44733e-05,-0.0233068
16.662,8.99984,8.9995,0.182462,-0.00480148,-0.00221169,-0.003875,1.1556e-05,-2.21351e-05,-0.0233212
16.672,8.99985,8.99951,0.182462,0.00492449,0.00225005,-0.00386136,-1.14836e-05,2.44734e-05,-0.0233368
16.682,8.99984,8.9995,0.182462,-0.00480154,-0.00221157,-0.003875,1.15561e-05,-2.21351e-05,-0.0233512
16.692,8.99985,8.9995,0.182462,0.00492456,0.00224992,-0.00386137,-1.14837e-05,2.44734e-05,-0.0233668
16.702,8.99984,8.9995,0.182462,-0.00480161,-0.00221144,-0.00387501,1.15562e-05,-2.21351e-05,-0.0233812
16.712,8.99985,8.9995,0.182462,0.00492463,0.00224978,-0.00386137,-1.14838e-05,2.44735e-05,-0.0233968
16.722,8.99984,8.9995,0.182462,-0.00480167,-0.00221131,-0.00387502,1.15563e-05,-2.21351e-05,-0.0234112
